"Absolute Path","Relative Path","Label"
"D:/PPLabs/lab2/data_copy_random\4716.text","lab2\data_copy_random\4716.text","1"
"D:/PPLabs/lab2/data_copy_random\190.text","lab2\data_copy_random\190.text","1"
"D:/PPLabs/lab2/data_copy_random\428.text","lab2\data_copy_random\428.text","1"
"D:/PPLabs/lab2/data_copy_random\9096.text","lab2\data_copy_random\9096.text","1"
"D:/PPLabs/lab2/data_copy_random\8672.text","lab2\data_copy_random\8672.text","1"
"D:/PPLabs/lab2/data_copy_random\5838.text","lab2\data_copy_random\5838.text","1"
"D:/PPLabs/lab2/data_copy_random\5187.text","lab2\data_copy_random\5187.text","1"
"D:/PPLabs/lab2/data_copy_random\305.text","lab2\data_copy_random\305.text","1"
"D:/PPLabs/lab2/data_copy_random\6396.text","lab2\data_copy_random\6396.text","1"
"D:/PPLabs/lab2/data_copy_random\4923.text","lab2\data_copy_random\4923.text","1"
"D:/PPLabs/lab2/data_copy_random\2716.text","lab2\data_copy_random\2716.text","1"
"D:/PPLabs/lab2/data_copy_random\339.text","lab2\data_copy_random\339.text","1"
"D:/PPLabs/lab2/data_copy_random\8570.text","lab2\data_copy_random\8570.text","1"
"D:/PPLabs/lab2/data_copy_random\9680.text","lab2\data_copy_random\9680.text","1"
"D:/PPLabs/lab2/data_copy_random\1399.text","lab2\data_copy_random\1399.text","1"
"D:/PPLabs/lab2/data_copy_random\1584.text","lab2\data_copy_random\1584.text","1"
"D:/PPLabs/lab2/data_copy_random\2758.text","lab2\data_copy_random\2758.text","1"
"D:/PPLabs/lab2/data_copy_random\2541.text","lab2\data_copy_random\2541.text","1"
"D:/PPLabs/lab2/data_copy_random\6500.text","lab2\data_copy_random\6500.text","1"
"D:/PPLabs/lab2/data_copy_random\4497.text","lab2\data_copy_random\4497.text","1"
"D:/PPLabs/lab2/data_copy_random\6706.text","lab2\data_copy_random\6706.text","1"
"D:/PPLabs/lab2/data_copy_random\7153.text","lab2\data_copy_random\7153.text","1"
"D:/PPLabs/lab2/data_copy_random\8871.text","lab2\data_copy_random\8871.text","1"
"D:/PPLabs/lab2/data_copy_random\6423.text","lab2\data_copy_random\6423.text","1"
"D:/PPLabs/lab2/data_copy_random\2196.text","lab2\data_copy_random\2196.text","1"
"D:/PPLabs/lab2/data_copy_random\2381.text","lab2\data_copy_random\2381.text","1"
"D:/PPLabs/lab2/data_copy_random\4982.text","lab2\data_copy_random\4982.text","1"
"D:/PPLabs/lab2/data_copy_random\6984.text","lab2\data_copy_random\6984.text","1"
"D:/PPLabs/lab2/data_copy_random\2423.text","lab2\data_copy_random\2423.text","1"
"D:/PPLabs/lab2/data_copy_random\8574.text","lab2\data_copy_random\8574.text","1"
"D:/PPLabs/lab2/data_copy_random\9487.text","lab2\data_copy_random\9487.text","1"
"D:/PPLabs/lab2/data_copy_random\7141.text","lab2\data_copy_random\7141.text","1"
"D:/PPLabs/lab2/data_copy_random\8685.text","lab2\data_copy_random\8685.text","1"
"D:/PPLabs/lab2/data_copy_random\2786.text","lab2\data_copy_random\2786.text","1"
"D:/PPLabs/lab2/data_copy_random\9699.text","lab2\data_copy_random\9699.text","1"
"D:/PPLabs/lab2/data_copy_random\5055.text","lab2\data_copy_random\5055.text","1"
"D:/PPLabs/lab2/data_copy_random\3091.text","lab2\data_copy_random\3091.text","1"
"D:/PPLabs/lab2/data_copy_random\8307.text","lab2\data_copy_random\8307.text","1"
"D:/PPLabs/lab2/data_copy_random\5802.text","lab2\data_copy_random\5802.text","1"
"D:/PPLabs/lab2/data_copy_random\1378.text","lab2\data_copy_random\1378.text","1"
"D:/PPLabs/lab2/data_copy_random\3876.text","lab2\data_copy_random\3876.text","1"
"D:/PPLabs/lab2/data_copy_random\2206.text","lab2\data_copy_random\2206.text","1"
"D:/PPLabs/lab2/data_copy_random\9313.text","lab2\data_copy_random\9313.text","1"
"D:/PPLabs/lab2/data_copy_random\8291.text","lab2\data_copy_random\8291.text","1"
"D:/PPLabs/lab2/data_copy_random\8921.text","lab2\data_copy_random\8921.text","1"
"D:/PPLabs/lab2/data_copy_random\337.text","lab2\data_copy_random\337.text","1"
"D:/PPLabs/lab2/data_copy_random\3161.text","lab2\data_copy_random\3161.text","1"
"D:/PPLabs/lab2/data_copy_random\6871.text","lab2\data_copy_random\6871.text","1"
"D:/PPLabs/lab2/data_copy_random\6217.text","lab2\data_copy_random\6217.text","1"
"D:/PPLabs/lab2/data_copy_random\209.text","lab2\data_copy_random\209.text","1"
"D:/PPLabs/lab2/data_copy_random\4498.text","lab2\data_copy_random\4498.text","1"
"D:/PPLabs/lab2/data_copy_random\8048.text","lab2\data_copy_random\8048.text","1"
"D:/PPLabs/lab2/data_copy_random\464.text","lab2\data_copy_random\464.text","1"
"D:/PPLabs/lab2/data_copy_random\9318.text","lab2\data_copy_random\9318.text","1"
"D:/PPLabs/lab2/data_copy_random\1173.text","lab2\data_copy_random\1173.text","1"
"D:/PPLabs/lab2/data_copy_random\3841.text","lab2\data_copy_random\3841.text","1"
"D:/PPLabs/lab2/data_copy_random\6647.text","lab2\data_copy_random\6647.text","1"
"D:/PPLabs/lab2/data_copy_random\4060.text","lab2\data_copy_random\4060.text","1"
"D:/PPLabs/lab2/data_copy_random\1161.text","lab2\data_copy_random\1161.text","1"
"D:/PPLabs/lab2/data_copy_random\4811.text","lab2\data_copy_random\4811.text","1"
"D:/PPLabs/lab2/data_copy_random\6448.text","lab2\data_copy_random\6448.text","1"
"D:/PPLabs/lab2/data_copy_random\9788.text","lab2\data_copy_random\9788.text","1"
"D:/PPLabs/lab2/data_copy_random\7984.text","lab2\data_copy_random\7984.text","1"
"D:/PPLabs/lab2/data_copy_random\1830.text","lab2\data_copy_random\1830.text","1"
"D:/PPLabs/lab2/data_copy_random\1422.text","lab2\data_copy_random\1422.text","1"
"D:/PPLabs/lab2/data_copy_random\3892.text","lab2\data_copy_random\3892.text","1"
"D:/PPLabs/lab2/data_copy_random\2540.text","lab2\data_copy_random\2540.text","1"
"D:/PPLabs/lab2/data_copy_random\5468.text","lab2\data_copy_random\5468.text","1"
"D:/PPLabs/lab2/data_copy_random\6872.text","lab2\data_copy_random\6872.text","1"
"D:/PPLabs/lab2/data_copy_random\5804.text","lab2\data_copy_random\5804.text","1"
"D:/PPLabs/lab2/data_copy_random\3840.text","lab2\data_copy_random\3840.text","1"
"D:/PPLabs/lab2/data_copy_random\422.text","lab2\data_copy_random\422.text","1"
"D:/PPLabs/lab2/data_copy_random\7292.text","lab2\data_copy_random\7292.text","1"
"D:/PPLabs/lab2/data_copy_random\8248.text","lab2\data_copy_random\8248.text","1"
"D:/PPLabs/lab2/data_copy_random\1320.text","lab2\data_copy_random\1320.text","1"
"D:/PPLabs/lab2/data_copy_random\6384.text","lab2\data_copy_random\6384.text","1"
"D:/PPLabs/lab2/data_copy_random\100.text","lab2\data_copy_random\100.text","1"
"D:/PPLabs/lab2/data_copy_random\3193.text","lab2\data_copy_random\3193.text","1"
"D:/PPLabs/lab2/data_copy_random\1519.text","lab2\data_copy_random\1519.text","1"
"D:/PPLabs/lab2/data_copy_random\9804.text","lab2\data_copy_random\9804.text","1"
"D:/PPLabs/lab2/data_copy_random\9090.text","lab2\data_copy_random\9090.text","1"
"D:/PPLabs/lab2/data_copy_random\6296.text","lab2\data_copy_random\6296.text","1"
"D:/PPLabs/lab2/data_copy_random\9202.text","lab2\data_copy_random\9202.text","1"
"D:/PPLabs/lab2/data_copy_random\1360.text","lab2\data_copy_random\1360.text","1"
"D:/PPLabs/lab2/data_copy_random\6752.text","lab2\data_copy_random\6752.text","1"
"D:/PPLabs/lab2/data_copy_random\264.text","lab2\data_copy_random\264.text","1"
"D:/PPLabs/lab2/data_copy_random\5194.text","lab2\data_copy_random\5194.text","1"
"D:/PPLabs/lab2/data_copy_random\6244.text","lab2\data_copy_random\6244.text","1"
"D:/PPLabs/lab2/data_copy_random\4141.text","lab2\data_copy_random\4141.text","1"
"D:/PPLabs/lab2/data_copy_random\9524.text","lab2\data_copy_random\9524.text","1"
"D:/PPLabs/lab2/data_copy_random\1647.text","lab2\data_copy_random\1647.text","1"
"D:/PPLabs/lab2/data_copy_random\4278.text","lab2\data_copy_random\4278.text","1"
"D:/PPLabs/lab2/data_copy_random\6441.text","lab2\data_copy_random\6441.text","1"
"D:/PPLabs/lab2/data_copy_random\5932.text","lab2\data_copy_random\5932.text","1"
"D:/PPLabs/lab2/data_copy_random\2017.text","lab2\data_copy_random\2017.text","1"
"D:/PPLabs/lab2/data_copy_random\4697.text","lab2\data_copy_random\4697.text","1"
"D:/PPLabs/lab2/data_copy_random\8491.text","lab2\data_copy_random\8491.text","1"
"D:/PPLabs/lab2/data_copy_random\7947.text","lab2\data_copy_random\7947.text","1"
"D:/PPLabs/lab2/data_copy_random\3700.text","lab2\data_copy_random\3700.text","1"
"D:/PPLabs/lab2/data_copy_random\7040.text","lab2\data_copy_random\7040.text","1"
"D:/PPLabs/lab2/data_copy_random\8623.text","lab2\data_copy_random\8623.text","1"
"D:/PPLabs/lab2/data_copy_random\5707.text","lab2\data_copy_random\5707.text","1"
"D:/PPLabs/lab2/data_copy_random\8577.text","lab2\data_copy_random\8577.text","1"
"D:/PPLabs/lab2/data_copy_random\9641.text","lab2\data_copy_random\9641.text","1"
"D:/PPLabs/lab2/data_copy_random\2980.text","lab2\data_copy_random\2980.text","1"
"D:/PPLabs/lab2/data_copy_random\6769.text","lab2\data_copy_random\6769.text","1"
"D:/PPLabs/lab2/data_copy_random\1703.text","lab2\data_copy_random\1703.text","1"
"D:/PPLabs/lab2/data_copy_random\3407.text","lab2\data_copy_random\3407.text","1"
"D:/PPLabs/lab2/data_copy_random\7998.text","lab2\data_copy_random\7998.text","1"
"D:/PPLabs/lab2/data_copy_random\8481.text","lab2\data_copy_random\8481.text","1"
"D:/PPLabs/lab2/data_copy_random\2306.text","lab2\data_copy_random\2306.text","1"
"D:/PPLabs/lab2/data_copy_random\8420.text","lab2\data_copy_random\8420.text","1"
"D:/PPLabs/lab2/data_copy_random\1566.text","lab2\data_copy_random\1566.text","1"
"D:/PPLabs/lab2/data_copy_random\2171.text","lab2\data_copy_random\2171.text","1"
"D:/PPLabs/lab2/data_copy_random\3601.text","lab2\data_copy_random\3601.text","1"
"D:/PPLabs/lab2/data_copy_random\371.text","lab2\data_copy_random\371.text","1"
"D:/PPLabs/lab2/data_copy_random\6759.text","lab2\data_copy_random\6759.text","1"
"D:/PPLabs/lab2/data_copy_random\184.text","lab2\data_copy_random\184.text","1"
"D:/PPLabs/lab2/data_copy_random\5787.text","lab2\data_copy_random\5787.text","1"
"D:/PPLabs/lab2/data_copy_random\9940.text","lab2\data_copy_random\9940.text","1"
"D:/PPLabs/lab2/data_copy_random\3021.text","lab2\data_copy_random\3021.text","1"
"D:/PPLabs/lab2/data_copy_random\5767.text","lab2\data_copy_random\5767.text","1"
"D:/PPLabs/lab2/data_copy_random\3308.text","lab2\data_copy_random\3308.text","1"
"D:/PPLabs/lab2/data_copy_random\6457.text","lab2\data_copy_random\6457.text","1"
"D:/PPLabs/lab2/data_copy_random\8674.text","lab2\data_copy_random\8674.text","1"
"D:/PPLabs/lab2/data_copy_random\3586.text","lab2\data_copy_random\3586.text","1"
"D:/PPLabs/lab2/data_copy_random\3307.text","lab2\data_copy_random\3307.text","1"
"D:/PPLabs/lab2/data_copy_random\1179.text","lab2\data_copy_random\1179.text","1"
"D:/PPLabs/lab2/data_copy_random\3667.text","lab2\data_copy_random\3667.text","1"
"D:/PPLabs/lab2/data_copy_random\3615.text","lab2\data_copy_random\3615.text","1"
"D:/PPLabs/lab2/data_copy_random\2789.text","lab2\data_copy_random\2789.text","1"
"D:/PPLabs/lab2/data_copy_random\2819.text","lab2\data_copy_random\2819.text","1"
"D:/PPLabs/lab2/data_copy_random\2031.text","lab2\data_copy_random\2031.text","1"
"D:/PPLabs/lab2/data_copy_random\8620.text","lab2\data_copy_random\8620.text","1"
"D:/PPLabs/lab2/data_copy_random\5022.text","lab2\data_copy_random\5022.text","1"
"D:/PPLabs/lab2/data_copy_random\2209.text","lab2\data_copy_random\2209.text","1"
"D:/PPLabs/lab2/data_copy_random\1460.text","lab2\data_copy_random\1460.text","1"
"D:/PPLabs/lab2/data_copy_random\5016.text","lab2\data_copy_random\5016.text","1"
"D:/PPLabs/lab2/data_copy_random\1607.text","lab2\data_copy_random\1607.text","1"
"D:/PPLabs/lab2/data_copy_random\8683.text","lab2\data_copy_random\8683.text","1"
"D:/PPLabs/lab2/data_copy_random\1802.text","lab2\data_copy_random\1802.text","1"
"D:/PPLabs/lab2/data_copy_random\3388.text","lab2\data_copy_random\3388.text","1"
"D:/PPLabs/lab2/data_copy_random\9582.text","lab2\data_copy_random\9582.text","1"
"D:/PPLabs/lab2/data_copy_random\9083.text","lab2\data_copy_random\9083.text","1"
"D:/PPLabs/lab2/data_copy_random\3591.text","lab2\data_copy_random\3591.text","1"
"D:/PPLabs/lab2/data_copy_random\3184.text","lab2\data_copy_random\3184.text","1"
"D:/PPLabs/lab2/data_copy_random\9628.text","lab2\data_copy_random\9628.text","1"
"D:/PPLabs/lab2/data_copy_random\1374.text","lab2\data_copy_random\1374.text","1"
"D:/PPLabs/lab2/data_copy_random\7755.text","lab2\data_copy_random\7755.text","1"
"D:/PPLabs/lab2/data_copy_random\7324.text","lab2\data_copy_random\7324.text","1"
"D:/PPLabs/lab2/data_copy_random\5491.text","lab2\data_copy_random\5491.text","1"
"D:/PPLabs/lab2/data_copy_random\3467.text","lab2\data_copy_random\3467.text","1"
"D:/PPLabs/lab2/data_copy_random\8887.text","lab2\data_copy_random\8887.text","1"
"D:/PPLabs/lab2/data_copy_random\7549.text","lab2\data_copy_random\7549.text","1"
"D:/PPLabs/lab2/data_copy_random\85.text","lab2\data_copy_random\85.text","1"
"D:/PPLabs/lab2/data_copy_random\713.text","lab2\data_copy_random\713.text","1"
"D:/PPLabs/lab2/data_copy_random\1845.text","lab2\data_copy_random\1845.text","1"
"D:/PPLabs/lab2/data_copy_random\4213.text","lab2\data_copy_random\4213.text","1"
"D:/PPLabs/lab2/data_copy_random\2439.text","lab2\data_copy_random\2439.text","1"
"D:/PPLabs/lab2/data_copy_random\4241.text","lab2\data_copy_random\4241.text","1"
"D:/PPLabs/lab2/data_copy_random\502.text","lab2\data_copy_random\502.text","1"
"D:/PPLabs/lab2/data_copy_random\2142.text","lab2\data_copy_random\2142.text","1"
"D:/PPLabs/lab2/data_copy_random\2195.text","lab2\data_copy_random\2195.text","1"
"D:/PPLabs/lab2/data_copy_random\4146.text","lab2\data_copy_random\4146.text","1"
"D:/PPLabs/lab2/data_copy_random\6503.text","lab2\data_copy_random\6503.text","1"
"D:/PPLabs/lab2/data_copy_random\7877.text","lab2\data_copy_random\7877.text","1"
"D:/PPLabs/lab2/data_copy_random\2551.text","lab2\data_copy_random\2551.text","1"
"D:/PPLabs/lab2/data_copy_random\5566.text","lab2\data_copy_random\5566.text","1"
"D:/PPLabs/lab2/data_copy_random\373.text","lab2\data_copy_random\373.text","1"
"D:/PPLabs/lab2/data_copy_random\1306.text","lab2\data_copy_random\1306.text","1"
"D:/PPLabs/lab2/data_copy_random\7047.text","lab2\data_copy_random\7047.text","1"
"D:/PPLabs/lab2/data_copy_random\3196.text","lab2\data_copy_random\3196.text","1"
"D:/PPLabs/lab2/data_copy_random\7674.text","lab2\data_copy_random\7674.text","1"
"D:/PPLabs/lab2/data_copy_random\1292.text","lab2\data_copy_random\1292.text","1"
"D:/PPLabs/lab2/data_copy_random\5585.text","lab2\data_copy_random\5585.text","1"
"D:/PPLabs/lab2/data_copy_random\2479.text","lab2\data_copy_random\2479.text","1"
"D:/PPLabs/lab2/data_copy_random\1081.text","lab2\data_copy_random\1081.text","1"
"D:/PPLabs/lab2/data_copy_random\130.text","lab2\data_copy_random\130.text","1"
"D:/PPLabs/lab2/data_copy_random\2053.text","lab2\data_copy_random\2053.text","1"
"D:/PPLabs/lab2/data_copy_random\8495.text","lab2\data_copy_random\8495.text","1"
"D:/PPLabs/lab2/data_copy_random\9899.text","lab2\data_copy_random\9899.text","1"
"D:/PPLabs/lab2/data_copy_random\5064.text","lab2\data_copy_random\5064.text","1"
"D:/PPLabs/lab2/data_copy_random\8761.text","lab2\data_copy_random\8761.text","1"
"D:/PPLabs/lab2/data_copy_random\655.text","lab2\data_copy_random\655.text","1"
"D:/PPLabs/lab2/data_copy_random\9731.text","lab2\data_copy_random\9731.text","1"
"D:/PPLabs/lab2/data_copy_random\4224.text","lab2\data_copy_random\4224.text","1"
"D:/PPLabs/lab2/data_copy_random\4508.text","lab2\data_copy_random\4508.text","1"
"D:/PPLabs/lab2/data_copy_random\2393.text","lab2\data_copy_random\2393.text","1"
"D:/PPLabs/lab2/data_copy_random\9548.text","lab2\data_copy_random\9548.text","1"
"D:/PPLabs/lab2/data_copy_random\6261.text","lab2\data_copy_random\6261.text","1"
"D:/PPLabs/lab2/data_copy_random\8474.text","lab2\data_copy_random\8474.text","1"
"D:/PPLabs/lab2/data_copy_random\5241.text","lab2\data_copy_random\5241.text","1"
"D:/PPLabs/lab2/data_copy_random\0.text","lab2\data_copy_random\0.text","1"
"D:/PPLabs/lab2/data_copy_random\6290.text","lab2\data_copy_random\6290.text","1"
"D:/PPLabs/lab2/data_copy_random\647.text","lab2\data_copy_random\647.text","1"
"D:/PPLabs/lab2/data_copy_random\5565.text","lab2\data_copy_random\5565.text","1"
"D:/PPLabs/lab2/data_copy_random\8675.text","lab2\data_copy_random\8675.text","1"
"D:/PPLabs/lab2/data_copy_random\9225.text","lab2\data_copy_random\9225.text","1"
"D:/PPLabs/lab2/data_copy_random\5670.text","lab2\data_copy_random\5670.text","1"
"D:/PPLabs/lab2/data_copy_random\8305.text","lab2\data_copy_random\8305.text","1"
"D:/PPLabs/lab2/data_copy_random\2243.text","lab2\data_copy_random\2243.text","1"
"D:/PPLabs/lab2/data_copy_random\8644.text","lab2\data_copy_random\8644.text","1"
"D:/PPLabs/lab2/data_copy_random\8185.text","lab2\data_copy_random\8185.text","1"
"D:/PPLabs/lab2/data_copy_random\8511.text","lab2\data_copy_random\8511.text","1"
"D:/PPLabs/lab2/data_copy_random\5688.text","lab2\data_copy_random\5688.text","1"
"D:/PPLabs/lab2/data_copy_random\2874.text","lab2\data_copy_random\2874.text","1"
"D:/PPLabs/lab2/data_copy_random\8173.text","lab2\data_copy_random\8173.text","1"
"D:/PPLabs/lab2/data_copy_random\6067.text","lab2\data_copy_random\6067.text","1"
"D:/PPLabs/lab2/data_copy_random\8488.text","lab2\data_copy_random\8488.text","1"
"D:/PPLabs/lab2/data_copy_random\324.text","lab2\data_copy_random\324.text","1"
"D:/PPLabs/lab2/data_copy_random\4858.text","lab2\data_copy_random\4858.text","1"
"D:/PPLabs/lab2/data_copy_random\1019.text","lab2\data_copy_random\1019.text","1"
"D:/PPLabs/lab2/data_copy_random\8679.text","lab2\data_copy_random\8679.text","1"
"D:/PPLabs/lab2/data_copy_random\6093.text","lab2\data_copy_random\6093.text","1"
"D:/PPLabs/lab2/data_copy_random\7798.text","lab2\data_copy_random\7798.text","1"
"D:/PPLabs/lab2/data_copy_random\4079.text","lab2\data_copy_random\4079.text","1"
"D:/PPLabs/lab2/data_copy_random\5171.text","lab2\data_copy_random\5171.text","1"
"D:/PPLabs/lab2/data_copy_random\2099.text","lab2\data_copy_random\2099.text","1"
"D:/PPLabs/lab2/data_copy_random\4501.text","lab2\data_copy_random\4501.text","1"
"D:/PPLabs/lab2/data_copy_random\9189.text","lab2\data_copy_random\9189.text","1"
"D:/PPLabs/lab2/data_copy_random\9212.text","lab2\data_copy_random\9212.text","1"
"D:/PPLabs/lab2/data_copy_random\2881.text","lab2\data_copy_random\2881.text","1"
"D:/PPLabs/lab2/data_copy_random\8640.text","lab2\data_copy_random\8640.text","1"
"D:/PPLabs/lab2/data_copy_random\1153.text","lab2\data_copy_random\1153.text","1"
"D:/PPLabs/lab2/data_copy_random\4527.text","lab2\data_copy_random\4527.text","1"
"D:/PPLabs/lab2/data_copy_random\3574.text","lab2\data_copy_random\3574.text","1"
"D:/PPLabs/lab2/data_copy_random\5884.text","lab2\data_copy_random\5884.text","1"
"D:/PPLabs/lab2/data_copy_random\3078.text","lab2\data_copy_random\3078.text","1"
"D:/PPLabs/lab2/data_copy_random\8631.text","lab2\data_copy_random\8631.text","1"
"D:/PPLabs/lab2/data_copy_random\9482.text","lab2\data_copy_random\9482.text","1"
"D:/PPLabs/lab2/data_copy_random\8345.text","lab2\data_copy_random\8345.text","1"
"D:/PPLabs/lab2/data_copy_random\3049.text","lab2\data_copy_random\3049.text","1"
"D:/PPLabs/lab2/data_copy_random\3458.text","lab2\data_copy_random\3458.text","1"
"D:/PPLabs/lab2/data_copy_random\3336.text","lab2\data_copy_random\3336.text","1"
"D:/PPLabs/lab2/data_copy_random\3240.text","lab2\data_copy_random\3240.text","1"
"D:/PPLabs/lab2/data_copy_random\460.text","lab2\data_copy_random\460.text","1"
"D:/PPLabs/lab2/data_copy_random\8429.text","lab2\data_copy_random\8429.text","1"
"D:/PPLabs/lab2/data_copy_random\800.text","lab2\data_copy_random\800.text","1"
"D:/PPLabs/lab2/data_copy_random\8564.text","lab2\data_copy_random\8564.text","1"
"D:/PPLabs/lab2/data_copy_random\9665.text","lab2\data_copy_random\9665.text","1"
"D:/PPLabs/lab2/data_copy_random\4003.text","lab2\data_copy_random\4003.text","1"
"D:/PPLabs/lab2/data_copy_random\6172.text","lab2\data_copy_random\6172.text","1"
"D:/PPLabs/lab2/data_copy_random\5803.text","lab2\data_copy_random\5803.text","1"
"D:/PPLabs/lab2/data_copy_random\9493.text","lab2\data_copy_random\9493.text","1"
"D:/PPLabs/lab2/data_copy_random\3345.text","lab2\data_copy_random\3345.text","1"
"D:/PPLabs/lab2/data_copy_random\8026.text","lab2\data_copy_random\8026.text","1"
"D:/PPLabs/lab2/data_copy_random\5965.text","lab2\data_copy_random\5965.text","1"
"D:/PPLabs/lab2/data_copy_random\7484.text","lab2\data_copy_random\7484.text","1"
"D:/PPLabs/lab2/data_copy_random\6255.text","lab2\data_copy_random\6255.text","1"
"D:/PPLabs/lab2/data_copy_random\5970.text","lab2\data_copy_random\5970.text","1"
"D:/PPLabs/lab2/data_copy_random\5261.text","lab2\data_copy_random\5261.text","1"
"D:/PPLabs/lab2/data_copy_random\5011.text","lab2\data_copy_random\5011.text","1"
"D:/PPLabs/lab2/data_copy_random\4583.text","lab2\data_copy_random\4583.text","1"
"D:/PPLabs/lab2/data_copy_random\9829.text","lab2\data_copy_random\9829.text","1"
"D:/PPLabs/lab2/data_copy_random\2111.text","lab2\data_copy_random\2111.text","1"
"D:/PPLabs/lab2/data_copy_random\9781.text","lab2\data_copy_random\9781.text","1"
"D:/PPLabs/lab2/data_copy_random\7362.text","lab2\data_copy_random\7362.text","1"
"D:/PPLabs/lab2/data_copy_random\4542.text","lab2\data_copy_random\4542.text","1"
"D:/PPLabs/lab2/data_copy_random\109.text","lab2\data_copy_random\109.text","1"
"D:/PPLabs/lab2/data_copy_random\9532.text","lab2\data_copy_random\9532.text","1"
"D:/PPLabs/lab2/data_copy_random\3005.text","lab2\data_copy_random\3005.text","1"
"D:/PPLabs/lab2/data_copy_random\7873.text","lab2\data_copy_random\7873.text","1"
"D:/PPLabs/lab2/data_copy_random\3363.text","lab2\data_copy_random\3363.text","1"
"D:/PPLabs/lab2/data_copy_random\3716.text","lab2\data_copy_random\3716.text","1"
"D:/PPLabs/lab2/data_copy_random\2000.text","lab2\data_copy_random\2000.text","1"
"D:/PPLabs/lab2/data_copy_random\9268.text","lab2\data_copy_random\9268.text","1"
"D:/PPLabs/lab2/data_copy_random\9428.text","lab2\data_copy_random\9428.text","1"
"D:/PPLabs/lab2/data_copy_random\2664.text","lab2\data_copy_random\2664.text","1"
"D:/PPLabs/lab2/data_copy_random\3928.text","lab2\data_copy_random\3928.text","1"
"D:/PPLabs/lab2/data_copy_random\587.text","lab2\data_copy_random\587.text","1"
"D:/PPLabs/lab2/data_copy_random\609.text","lab2\data_copy_random\609.text","1"
"D:/PPLabs/lab2/data_copy_random\9936.text","lab2\data_copy_random\9936.text","1"
"D:/PPLabs/lab2/data_copy_random\1235.text","lab2\data_copy_random\1235.text","1"
"D:/PPLabs/lab2/data_copy_random\6864.text","lab2\data_copy_random\6864.text","1"
"D:/PPLabs/lab2/data_copy_random\4122.text","lab2\data_copy_random\4122.text","1"
"D:/PPLabs/lab2/data_copy_random\5902.text","lab2\data_copy_random\5902.text","1"
"D:/PPLabs/lab2/data_copy_random\6802.text","lab2\data_copy_random\6802.text","1"
"D:/PPLabs/lab2/data_copy_random\381.text","lab2\data_copy_random\381.text","1"
"D:/PPLabs/lab2/data_copy_random\3873.text","lab2\data_copy_random\3873.text","1"
"D:/PPLabs/lab2/data_copy_random\2760.text","lab2\data_copy_random\2760.text","1"
"D:/PPLabs/lab2/data_copy_random\8097.text","lab2\data_copy_random\8097.text","1"
"D:/PPLabs/lab2/data_copy_random\7675.text","lab2\data_copy_random\7675.text","1"
"D:/PPLabs/lab2/data_copy_random\6216.text","lab2\data_copy_random\6216.text","1"
"D:/PPLabs/lab2/data_copy_random\7752.text","lab2\data_copy_random\7752.text","1"
"D:/PPLabs/lab2/data_copy_random\3468.text","lab2\data_copy_random\3468.text","1"
"D:/PPLabs/lab2/data_copy_random\6924.text","lab2\data_copy_random\6924.text","1"
"D:/PPLabs/lab2/data_copy_random\4645.text","lab2\data_copy_random\4645.text","1"
"D:/PPLabs/lab2/data_copy_random\7967.text","lab2\data_copy_random\7967.text","1"
"D:/PPLabs/lab2/data_copy_random\7865.text","lab2\data_copy_random\7865.text","1"
"D:/PPLabs/lab2/data_copy_random\2079.text","lab2\data_copy_random\2079.text","1"
"D:/PPLabs/lab2/data_copy_random\9959.text","lab2\data_copy_random\9959.text","1"
"D:/PPLabs/lab2/data_copy_random\5209.text","lab2\data_copy_random\5209.text","1"
"D:/PPLabs/lab2/data_copy_random\7172.text","lab2\data_copy_random\7172.text","1"
"D:/PPLabs/lab2/data_copy_random\366.text","lab2\data_copy_random\366.text","1"
"D:/PPLabs/lab2/data_copy_random\8371.text","lab2\data_copy_random\8371.text","1"
"D:/PPLabs/lab2/data_copy_random\3559.text","lab2\data_copy_random\3559.text","1"
"D:/PPLabs/lab2/data_copy_random\8439.text","lab2\data_copy_random\8439.text","1"
"D:/PPLabs/lab2/data_copy_random\4210.text","lab2\data_copy_random\4210.text","1"
"D:/PPLabs/lab2/data_copy_random\8012.text","lab2\data_copy_random\8012.text","1"
"D:/PPLabs/lab2/data_copy_random\9333.text","lab2\data_copy_random\9333.text","1"
"D:/PPLabs/lab2/data_copy_random\7528.text","lab2\data_copy_random\7528.text","1"
"D:/PPLabs/lab2/data_copy_random\2932.text","lab2\data_copy_random\2932.text","1"
"D:/PPLabs/lab2/data_copy_random\6024.text","lab2\data_copy_random\6024.text","1"
"D:/PPLabs/lab2/data_copy_random\8381.text","lab2\data_copy_random\8381.text","1"
"D:/PPLabs/lab2/data_copy_random\5198.text","lab2\data_copy_random\5198.text","1"
"D:/PPLabs/lab2/data_copy_random\6192.text","lab2\data_copy_random\6192.text","1"
"D:/PPLabs/lab2/data_copy_random\6556.text","lab2\data_copy_random\6556.text","1"
"D:/PPLabs/lab2/data_copy_random\8816.text","lab2\data_copy_random\8816.text","1"
"D:/PPLabs/lab2/data_copy_random\2485.text","lab2\data_copy_random\2485.text","1"
"D:/PPLabs/lab2/data_copy_random\2459.text","lab2\data_copy_random\2459.text","1"
"D:/PPLabs/lab2/data_copy_random\8489.text","lab2\data_copy_random\8489.text","1"
