"Absolute Path","Relative Path","Label"
"D:/PPLabs/lab1/dataset\1\0850.txt","lab1\dataset\1\0850.txt","1"
"D:/PPLabs/lab1/dataset\1\0851.txt","lab1\dataset\1\0851.txt","1"
"D:/PPLabs/lab1/dataset\1\0852.txt","lab1\dataset\1\0852.txt","1"
"D:/PPLabs/lab1/dataset\1\0853.txt","lab1\dataset\1\0853.txt","1"
"D:/PPLabs/lab1/dataset\1\0854.txt","lab1\dataset\1\0854.txt","1"
"D:/PPLabs/lab1/dataset\1\0855.txt","lab1\dataset\1\0855.txt","1"
"D:/PPLabs/lab1/dataset\1\0856.txt","lab1\dataset\1\0856.txt","1"
"D:/PPLabs/lab1/dataset\1\0857.txt","lab1\dataset\1\0857.txt","1"
"D:/PPLabs/lab1/dataset\1\0858.txt","lab1\dataset\1\0858.txt","1"
"D:/PPLabs/lab1/dataset\1\0859.txt","lab1\dataset\1\0859.txt","1"
"D:/PPLabs/lab1/dataset\1\0860.txt","lab1\dataset\1\0860.txt","1"
"D:/PPLabs/lab1/dataset\1\0861.txt","lab1\dataset\1\0861.txt","1"
"D:/PPLabs/lab1/dataset\1\0862.txt","lab1\dataset\1\0862.txt","1"
"D:/PPLabs/lab1/dataset\1\0863.txt","lab1\dataset\1\0863.txt","1"
"D:/PPLabs/lab1/dataset\1\0864.txt","lab1\dataset\1\0864.txt","1"
"D:/PPLabs/lab1/dataset\1\0865.txt","lab1\dataset\1\0865.txt","1"
"D:/PPLabs/lab1/dataset\1\0866.txt","lab1\dataset\1\0866.txt","1"
"D:/PPLabs/lab1/dataset\1\0867.txt","lab1\dataset\1\0867.txt","1"
"D:/PPLabs/lab1/dataset\1\0868.txt","lab1\dataset\1\0868.txt","1"
"D:/PPLabs/lab1/dataset\1\0869.txt","lab1\dataset\1\0869.txt","1"
"D:/PPLabs/lab1/dataset\1\0870.txt","lab1\dataset\1\0870.txt","1"
"D:/PPLabs/lab1/dataset\1\0871.txt","lab1\dataset\1\0871.txt","1"
"D:/PPLabs/lab1/dataset\1\0872.txt","lab1\dataset\1\0872.txt","1"
"D:/PPLabs/lab1/dataset\1\0873.txt","lab1\dataset\1\0873.txt","1"
"D:/PPLabs/lab1/dataset\1\0874.txt","lab1\dataset\1\0874.txt","1"
"D:/PPLabs/lab1/dataset\1\0875.txt","lab1\dataset\1\0875.txt","1"
"D:/PPLabs/lab1/dataset\1\0876.txt","lab1\dataset\1\0876.txt","1"
"D:/PPLabs/lab1/dataset\1\0877.txt","lab1\dataset\1\0877.txt","1"
"D:/PPLabs/lab1/dataset\1\0878.txt","lab1\dataset\1\0878.txt","1"
"D:/PPLabs/lab1/dataset\1\0879.txt","lab1\dataset\1\0879.txt","1"
"D:/PPLabs/lab1/dataset\1\0880.txt","lab1\dataset\1\0880.txt","1"
"D:/PPLabs/lab1/dataset\1\0881.txt","lab1\dataset\1\0881.txt","1"
"D:/PPLabs/lab1/dataset\1\0882.txt","lab1\dataset\1\0882.txt","1"
"D:/PPLabs/lab1/dataset\1\0883.txt","lab1\dataset\1\0883.txt","1"
"D:/PPLabs/lab1/dataset\1\0884.txt","lab1\dataset\1\0884.txt","1"
"D:/PPLabs/lab1/dataset\1\0885.txt","lab1\dataset\1\0885.txt","1"
"D:/PPLabs/lab1/dataset\1\0886.txt","lab1\dataset\1\0886.txt","1"
"D:/PPLabs/lab1/dataset\1\0887.txt","lab1\dataset\1\0887.txt","1"
"D:/PPLabs/lab1/dataset\1\0888.txt","lab1\dataset\1\0888.txt","1"
"D:/PPLabs/lab1/dataset\1\0889.txt","lab1\dataset\1\0889.txt","1"
"D:/PPLabs/lab1/dataset\1\0890.txt","lab1\dataset\1\0890.txt","1"
"D:/PPLabs/lab1/dataset\1\0891.txt","lab1\dataset\1\0891.txt","1"
"D:/PPLabs/lab1/dataset\1\0892.txt","lab1\dataset\1\0892.txt","1"
"D:/PPLabs/lab1/dataset\1\0893.txt","lab1\dataset\1\0893.txt","1"
"D:/PPLabs/lab1/dataset\1\0894.txt","lab1\dataset\1\0894.txt","1"
"D:/PPLabs/lab1/dataset\1\0895.txt","lab1\dataset\1\0895.txt","1"
"D:/PPLabs/lab1/dataset\1\0896.txt","lab1\dataset\1\0896.txt","1"
"D:/PPLabs/lab1/dataset\1\0897.txt","lab1\dataset\1\0897.txt","1"
"D:/PPLabs/lab1/dataset\1\0898.txt","lab1\dataset\1\0898.txt","1"
"D:/PPLabs/lab1/dataset\1\0899.txt","lab1\dataset\1\0899.txt","1"
"D:/PPLabs/lab1/dataset\1\0900.txt","lab1\dataset\1\0900.txt","1"
"D:/PPLabs/lab1/dataset\1\0901.txt","lab1\dataset\1\0901.txt","1"
"D:/PPLabs/lab1/dataset\1\0902.txt","lab1\dataset\1\0902.txt","1"
"D:/PPLabs/lab1/dataset\1\0903.txt","lab1\dataset\1\0903.txt","1"
"D:/PPLabs/lab1/dataset\1\0904.txt","lab1\dataset\1\0904.txt","1"
"D:/PPLabs/lab1/dataset\1\0905.txt","lab1\dataset\1\0905.txt","1"
"D:/PPLabs/lab1/dataset\1\0906.txt","lab1\dataset\1\0906.txt","1"
"D:/PPLabs/lab1/dataset\1\0907.txt","lab1\dataset\1\0907.txt","1"
"D:/PPLabs/lab1/dataset\1\0908.txt","lab1\dataset\1\0908.txt","1"
"D:/PPLabs/lab1/dataset\1\0909.txt","lab1\dataset\1\0909.txt","1"
"D:/PPLabs/lab1/dataset\1\0910.txt","lab1\dataset\1\0910.txt","1"
"D:/PPLabs/lab1/dataset\1\0911.txt","lab1\dataset\1\0911.txt","1"
"D:/PPLabs/lab1/dataset\1\0912.txt","lab1\dataset\1\0912.txt","1"
"D:/PPLabs/lab1/dataset\1\0913.txt","lab1\dataset\1\0913.txt","1"
"D:/PPLabs/lab1/dataset\1\0914.txt","lab1\dataset\1\0914.txt","1"
"D:/PPLabs/lab1/dataset\1\0915.txt","lab1\dataset\1\0915.txt","1"
"D:/PPLabs/lab1/dataset\1\0916.txt","lab1\dataset\1\0916.txt","1"
"D:/PPLabs/lab1/dataset\1\0917.txt","lab1\dataset\1\0917.txt","1"
"D:/PPLabs/lab1/dataset\1\0918.txt","lab1\dataset\1\0918.txt","1"
"D:/PPLabs/lab1/dataset\1\0919.txt","lab1\dataset\1\0919.txt","1"
"D:/PPLabs/lab1/dataset\1\0920.txt","lab1\dataset\1\0920.txt","1"
"D:/PPLabs/lab1/dataset\1\0921.txt","lab1\dataset\1\0921.txt","1"
"D:/PPLabs/lab1/dataset\1\0922.txt","lab1\dataset\1\0922.txt","1"
"D:/PPLabs/lab1/dataset\1\0923.txt","lab1\dataset\1\0923.txt","1"
"D:/PPLabs/lab1/dataset\1\0924.txt","lab1\dataset\1\0924.txt","1"
"D:/PPLabs/lab1/dataset\1\0925.txt","lab1\dataset\1\0925.txt","1"
"D:/PPLabs/lab1/dataset\1\0926.txt","lab1\dataset\1\0926.txt","1"
"D:/PPLabs/lab1/dataset\1\0927.txt","lab1\dataset\1\0927.txt","1"
"D:/PPLabs/lab1/dataset\1\0928.txt","lab1\dataset\1\0928.txt","1"
"D:/PPLabs/lab1/dataset\1\0929.txt","lab1\dataset\1\0929.txt","1"
"D:/PPLabs/lab1/dataset\1\0930.txt","lab1\dataset\1\0930.txt","1"
"D:/PPLabs/lab1/dataset\1\0931.txt","lab1\dataset\1\0931.txt","1"
"D:/PPLabs/lab1/dataset\1\0932.txt","lab1\dataset\1\0932.txt","1"
"D:/PPLabs/lab1/dataset\1\0933.txt","lab1\dataset\1\0933.txt","1"
"D:/PPLabs/lab1/dataset\1\0934.txt","lab1\dataset\1\0934.txt","1"
"D:/PPLabs/lab1/dataset\1\0935.txt","lab1\dataset\1\0935.txt","1"
"D:/PPLabs/lab1/dataset\1\0936.txt","lab1\dataset\1\0936.txt","1"
"D:/PPLabs/lab1/dataset\1\0937.txt","lab1\dataset\1\0937.txt","1"
"D:/PPLabs/lab1/dataset\1\0938.txt","lab1\dataset\1\0938.txt","1"
"D:/PPLabs/lab1/dataset\1\0939.txt","lab1\dataset\1\0939.txt","1"
"D:/PPLabs/lab1/dataset\1\0940.txt","lab1\dataset\1\0940.txt","1"
"D:/PPLabs/lab1/dataset\1\0941.txt","lab1\dataset\1\0941.txt","1"
"D:/PPLabs/lab1/dataset\1\0942.txt","lab1\dataset\1\0942.txt","1"
"D:/PPLabs/lab1/dataset\1\0943.txt","lab1\dataset\1\0943.txt","1"
"D:/PPLabs/lab1/dataset\1\0944.txt","lab1\dataset\1\0944.txt","1"
"D:/PPLabs/lab1/dataset\1\0945.txt","lab1\dataset\1\0945.txt","1"
"D:/PPLabs/lab1/dataset\1\0946.txt","lab1\dataset\1\0946.txt","1"
"D:/PPLabs/lab1/dataset\1\0947.txt","lab1\dataset\1\0947.txt","1"
"D:/PPLabs/lab1/dataset\1\0948.txt","lab1\dataset\1\0948.txt","1"
"D:/PPLabs/lab1/dataset\1\0949.txt","lab1\dataset\1\0949.txt","1"
"D:/PPLabs/lab1/dataset\1\0950.txt","lab1\dataset\1\0950.txt","1"
"D:/PPLabs/lab1/dataset\1\0951.txt","lab1\dataset\1\0951.txt","1"
"D:/PPLabs/lab1/dataset\1\0952.txt","lab1\dataset\1\0952.txt","1"
"D:/PPLabs/lab1/dataset\1\0953.txt","lab1\dataset\1\0953.txt","1"
"D:/PPLabs/lab1/dataset\1\0954.txt","lab1\dataset\1\0954.txt","1"
"D:/PPLabs/lab1/dataset\1\0955.txt","lab1\dataset\1\0955.txt","1"
"D:/PPLabs/lab1/dataset\1\0956.txt","lab1\dataset\1\0956.txt","1"
"D:/PPLabs/lab1/dataset\1\0957.txt","lab1\dataset\1\0957.txt","1"
"D:/PPLabs/lab1/dataset\1\0958.txt","lab1\dataset\1\0958.txt","1"
"D:/PPLabs/lab1/dataset\1\0959.txt","lab1\dataset\1\0959.txt","1"
"D:/PPLabs/lab1/dataset\1\0960.txt","lab1\dataset\1\0960.txt","1"
"D:/PPLabs/lab1/dataset\1\0961.txt","lab1\dataset\1\0961.txt","1"
"D:/PPLabs/lab1/dataset\2\0001.txt","lab1\dataset\2\0001.txt","2"
"D:/PPLabs/lab1/dataset\2\0002.txt","lab1\dataset\2\0002.txt","2"
"D:/PPLabs/lab1/dataset\2\0003.txt","lab1\dataset\2\0003.txt","2"
"D:/PPLabs/lab1/dataset\2\0004.txt","lab1\dataset\2\0004.txt","2"
"D:/PPLabs/lab1/dataset\2\0005.txt","lab1\dataset\2\0005.txt","2"
"D:/PPLabs/lab1/dataset\2\0006.txt","lab1\dataset\2\0006.txt","2"
"D:/PPLabs/lab1/dataset\2\0007.txt","lab1\dataset\2\0007.txt","2"
"D:/PPLabs/lab1/dataset\2\0008.txt","lab1\dataset\2\0008.txt","2"
"D:/PPLabs/lab1/dataset\2\0009.txt","lab1\dataset\2\0009.txt","2"
"D:/PPLabs/lab1/dataset\2\0010.txt","lab1\dataset\2\0010.txt","2"
"D:/PPLabs/lab1/dataset\2\0011.txt","lab1\dataset\2\0011.txt","2"
"D:/PPLabs/lab1/dataset\2\0012.txt","lab1\dataset\2\0012.txt","2"
"D:/PPLabs/lab1/dataset\2\0013.txt","lab1\dataset\2\0013.txt","2"
"D:/PPLabs/lab1/dataset\2\0014.txt","lab1\dataset\2\0014.txt","2"
"D:/PPLabs/lab1/dataset\2\0015.txt","lab1\dataset\2\0015.txt","2"
"D:/PPLabs/lab1/dataset\2\0016.txt","lab1\dataset\2\0016.txt","2"
"D:/PPLabs/lab1/dataset\2\0017.txt","lab1\dataset\2\0017.txt","2"
"D:/PPLabs/lab1/dataset\2\0018.txt","lab1\dataset\2\0018.txt","2"
"D:/PPLabs/lab1/dataset\2\0019.txt","lab1\dataset\2\0019.txt","2"
"D:/PPLabs/lab1/dataset\2\0020.txt","lab1\dataset\2\0020.txt","2"
"D:/PPLabs/lab1/dataset\2\0021.txt","lab1\dataset\2\0021.txt","2"
"D:/PPLabs/lab1/dataset\2\0022.txt","lab1\dataset\2\0022.txt","2"
"D:/PPLabs/lab1/dataset\2\0023.txt","lab1\dataset\2\0023.txt","2"
"D:/PPLabs/lab1/dataset\2\0024.txt","lab1\dataset\2\0024.txt","2"
"D:/PPLabs/lab1/dataset\2\0025.txt","lab1\dataset\2\0025.txt","2"
"D:/PPLabs/lab1/dataset\2\0026.txt","lab1\dataset\2\0026.txt","2"
"D:/PPLabs/lab1/dataset\2\0027.txt","lab1\dataset\2\0027.txt","2"
"D:/PPLabs/lab1/dataset\2\0028.txt","lab1\dataset\2\0028.txt","2"
"D:/PPLabs/lab1/dataset\2\0029.txt","lab1\dataset\2\0029.txt","2"
"D:/PPLabs/lab1/dataset\2\0030.txt","lab1\dataset\2\0030.txt","2"
"D:/PPLabs/lab1/dataset\2\0031.txt","lab1\dataset\2\0031.txt","2"
"D:/PPLabs/lab1/dataset\2\0032.txt","lab1\dataset\2\0032.txt","2"
"D:/PPLabs/lab1/dataset\2\0033.txt","lab1\dataset\2\0033.txt","2"
"D:/PPLabs/lab1/dataset\2\0034.txt","lab1\dataset\2\0034.txt","2"
"D:/PPLabs/lab1/dataset\2\0035.txt","lab1\dataset\2\0035.txt","2"
"D:/PPLabs/lab1/dataset\2\0036.txt","lab1\dataset\2\0036.txt","2"
"D:/PPLabs/lab1/dataset\2\0037.txt","lab1\dataset\2\0037.txt","2"
"D:/PPLabs/lab1/dataset\2\0038.txt","lab1\dataset\2\0038.txt","2"
"D:/PPLabs/lab1/dataset\2\0039.txt","lab1\dataset\2\0039.txt","2"
"D:/PPLabs/lab1/dataset\2\0040.txt","lab1\dataset\2\0040.txt","2"
"D:/PPLabs/lab1/dataset\2\0041.txt","lab1\dataset\2\0041.txt","2"
"D:/PPLabs/lab1/dataset\2\0042.txt","lab1\dataset\2\0042.txt","2"
"D:/PPLabs/lab1/dataset\2\0043.txt","lab1\dataset\2\0043.txt","2"
"D:/PPLabs/lab1/dataset\2\0044.txt","lab1\dataset\2\0044.txt","2"
"D:/PPLabs/lab1/dataset\2\0045.txt","lab1\dataset\2\0045.txt","2"
"D:/PPLabs/lab1/dataset\2\0046.txt","lab1\dataset\2\0046.txt","2"
"D:/PPLabs/lab1/dataset\2\0047.txt","lab1\dataset\2\0047.txt","2"
"D:/PPLabs/lab1/dataset\2\0048.txt","lab1\dataset\2\0048.txt","2"
"D:/PPLabs/lab1/dataset\2\0049.txt","lab1\dataset\2\0049.txt","2"
"D:/PPLabs/lab1/dataset\2\0050.txt","lab1\dataset\2\0050.txt","2"
"D:/PPLabs/lab1/dataset\2\0051.txt","lab1\dataset\2\0051.txt","2"
"D:/PPLabs/lab1/dataset\2\0052.txt","lab1\dataset\2\0052.txt","2"
"D:/PPLabs/lab1/dataset\2\0053.txt","lab1\dataset\2\0053.txt","2"
"D:/PPLabs/lab1/dataset\2\0054.txt","lab1\dataset\2\0054.txt","2"
"D:/PPLabs/lab1/dataset\2\0055.txt","lab1\dataset\2\0055.txt","2"
"D:/PPLabs/lab1/dataset\2\0056.txt","lab1\dataset\2\0056.txt","2"
"D:/PPLabs/lab1/dataset\2\0057.txt","lab1\dataset\2\0057.txt","2"
"D:/PPLabs/lab1/dataset\2\0058.txt","lab1\dataset\2\0058.txt","2"
"D:/PPLabs/lab1/dataset\2\0059.txt","lab1\dataset\2\0059.txt","2"
"D:/PPLabs/lab1/dataset\2\0060.txt","lab1\dataset\2\0060.txt","2"
"D:/PPLabs/lab1/dataset\2\0061.txt","lab1\dataset\2\0061.txt","2"
"D:/PPLabs/lab1/dataset\2\0062.txt","lab1\dataset\2\0062.txt","2"
"D:/PPLabs/lab1/dataset\2\0063.txt","lab1\dataset\2\0063.txt","2"
"D:/PPLabs/lab1/dataset\2\0064.txt","lab1\dataset\2\0064.txt","2"
"D:/PPLabs/lab1/dataset\2\0065.txt","lab1\dataset\2\0065.txt","2"
"D:/PPLabs/lab1/dataset\2\0066.txt","lab1\dataset\2\0066.txt","2"
"D:/PPLabs/lab1/dataset\2\0067.txt","lab1\dataset\2\0067.txt","2"
"D:/PPLabs/lab1/dataset\2\0068.txt","lab1\dataset\2\0068.txt","2"
"D:/PPLabs/lab1/dataset\2\0069.txt","lab1\dataset\2\0069.txt","2"
"D:/PPLabs/lab1/dataset\2\0070.txt","lab1\dataset\2\0070.txt","2"
"D:/PPLabs/lab1/dataset\2\0071.txt","lab1\dataset\2\0071.txt","2"
"D:/PPLabs/lab1/dataset\2\0072.txt","lab1\dataset\2\0072.txt","2"
"D:/PPLabs/lab1/dataset\2\0073.txt","lab1\dataset\2\0073.txt","2"
"D:/PPLabs/lab1/dataset\2\0074.txt","lab1\dataset\2\0074.txt","2"
"D:/PPLabs/lab1/dataset\2\0075.txt","lab1\dataset\2\0075.txt","2"
"D:/PPLabs/lab1/dataset\2\0076.txt","lab1\dataset\2\0076.txt","2"
"D:/PPLabs/lab1/dataset\2\0077.txt","lab1\dataset\2\0077.txt","2"
"D:/PPLabs/lab1/dataset\2\0078.txt","lab1\dataset\2\0078.txt","2"
"D:/PPLabs/lab1/dataset\2\0079.txt","lab1\dataset\2\0079.txt","2"
"D:/PPLabs/lab1/dataset\2\0080.txt","lab1\dataset\2\0080.txt","2"
"D:/PPLabs/lab1/dataset\2\0081.txt","lab1\dataset\2\0081.txt","2"
"D:/PPLabs/lab1/dataset\2\0082.txt","lab1\dataset\2\0082.txt","2"
"D:/PPLabs/lab1/dataset\2\0083.txt","lab1\dataset\2\0083.txt","2"
"D:/PPLabs/lab1/dataset\2\0084.txt","lab1\dataset\2\0084.txt","2"
"D:/PPLabs/lab1/dataset\2\0085.txt","lab1\dataset\2\0085.txt","2"
"D:/PPLabs/lab1/dataset\2\0086.txt","lab1\dataset\2\0086.txt","2"
"D:/PPLabs/lab1/dataset\2\0087.txt","lab1\dataset\2\0087.txt","2"
"D:/PPLabs/lab1/dataset\2\0088.txt","lab1\dataset\2\0088.txt","2"
"D:/PPLabs/lab1/dataset\2\0089.txt","lab1\dataset\2\0089.txt","2"
"D:/PPLabs/lab1/dataset\2\0090.txt","lab1\dataset\2\0090.txt","2"
"D:/PPLabs/lab1/dataset\2\0091.txt","lab1\dataset\2\0091.txt","2"
"D:/PPLabs/lab1/dataset\2\0092.txt","lab1\dataset\2\0092.txt","2"
"D:/PPLabs/lab1/dataset\2\0093.txt","lab1\dataset\2\0093.txt","2"
"D:/PPLabs/lab1/dataset\2\0094.txt","lab1\dataset\2\0094.txt","2"
"D:/PPLabs/lab1/dataset\2\0095.txt","lab1\dataset\2\0095.txt","2"
"D:/PPLabs/lab1/dataset\2\0096.txt","lab1\dataset\2\0096.txt","2"
"D:/PPLabs/lab1/dataset\2\0097.txt","lab1\dataset\2\0097.txt","2"
"D:/PPLabs/lab1/dataset\2\0098.txt","lab1\dataset\2\0098.txt","2"
"D:/PPLabs/lab1/dataset\2\0099.txt","lab1\dataset\2\0099.txt","2"
"D:/PPLabs/lab1/dataset\2\0100.txt","lab1\dataset\2\0100.txt","2"
"D:/PPLabs/lab1/dataset\2\0101.txt","lab1\dataset\2\0101.txt","2"
"D:/PPLabs/lab1/dataset\2\0102.txt","lab1\dataset\2\0102.txt","2"
"D:/PPLabs/lab1/dataset\2\0103.txt","lab1\dataset\2\0103.txt","2"
"D:/PPLabs/lab1/dataset\2\0104.txt","lab1\dataset\2\0104.txt","2"
"D:/PPLabs/lab1/dataset\2\0105.txt","lab1\dataset\2\0105.txt","2"
"D:/PPLabs/lab1/dataset\2\0106.txt","lab1\dataset\2\0106.txt","2"
"D:/PPLabs/lab1/dataset\2\0107.txt","lab1\dataset\2\0107.txt","2"
"D:/PPLabs/lab1/dataset\2\0108.txt","lab1\dataset\2\0108.txt","2"
"D:/PPLabs/lab1/dataset\2\0109.txt","lab1\dataset\2\0109.txt","2"
"D:/PPLabs/lab1/dataset\2\0110.txt","lab1\dataset\2\0110.txt","2"
"D:/PPLabs/lab1/dataset\2\0111.txt","lab1\dataset\2\0111.txt","2"
"D:/PPLabs/lab1/dataset\2\0112.txt","lab1\dataset\2\0112.txt","2"
"D:/PPLabs/lab1/dataset\2\0113.txt","lab1\dataset\2\0113.txt","2"
"D:/PPLabs/lab1/dataset\2\0114.txt","lab1\dataset\2\0114.txt","2"
"D:/PPLabs/lab1/dataset\2\0115.txt","lab1\dataset\2\0115.txt","2"
"D:/PPLabs/lab1/dataset\2\0116.txt","lab1\dataset\2\0116.txt","2"
"D:/PPLabs/lab1/dataset\2\0117.txt","lab1\dataset\2\0117.txt","2"
"D:/PPLabs/lab1/dataset\2\0118.txt","lab1\dataset\2\0118.txt","2"
"D:/PPLabs/lab1/dataset\2\0119.txt","lab1\dataset\2\0119.txt","2"
"D:/PPLabs/lab1/dataset\2\0120.txt","lab1\dataset\2\0120.txt","2"
"D:/PPLabs/lab1/dataset\2\0121.txt","lab1\dataset\2\0121.txt","2"
"D:/PPLabs/lab1/dataset\2\0122.txt","lab1\dataset\2\0122.txt","2"
"D:/PPLabs/lab1/dataset\2\0123.txt","lab1\dataset\2\0123.txt","2"
"D:/PPLabs/lab1/dataset\2\0124.txt","lab1\dataset\2\0124.txt","2"
"D:/PPLabs/lab1/dataset\2\0125.txt","lab1\dataset\2\0125.txt","2"
"D:/PPLabs/lab1/dataset\2\0126.txt","lab1\dataset\2\0126.txt","2"
"D:/PPLabs/lab1/dataset\2\0127.txt","lab1\dataset\2\0127.txt","2"
"D:/PPLabs/lab1/dataset\2\0128.txt","lab1\dataset\2\0128.txt","2"
"D:/PPLabs/lab1/dataset\2\0129.txt","lab1\dataset\2\0129.txt","2"
"D:/PPLabs/lab1/dataset\2\0130.txt","lab1\dataset\2\0130.txt","2"
"D:/PPLabs/lab1/dataset\2\0131.txt","lab1\dataset\2\0131.txt","2"
"D:/PPLabs/lab1/dataset\2\0132.txt","lab1\dataset\2\0132.txt","2"
"D:/PPLabs/lab1/dataset\2\0133.txt","lab1\dataset\2\0133.txt","2"
"D:/PPLabs/lab1/dataset\2\0134.txt","lab1\dataset\2\0134.txt","2"
"D:/PPLabs/lab1/dataset\2\0135.txt","lab1\dataset\2\0135.txt","2"
"D:/PPLabs/lab1/dataset\2\0136.txt","lab1\dataset\2\0136.txt","2"
"D:/PPLabs/lab1/dataset\2\0137.txt","lab1\dataset\2\0137.txt","2"
"D:/PPLabs/lab1/dataset\2\0138.txt","lab1\dataset\2\0138.txt","2"
"D:/PPLabs/lab1/dataset\2\0139.txt","lab1\dataset\2\0139.txt","2"
"D:/PPLabs/lab1/dataset\2\0140.txt","lab1\dataset\2\0140.txt","2"
"D:/PPLabs/lab1/dataset\2\0141.txt","lab1\dataset\2\0141.txt","2"
"D:/PPLabs/lab1/dataset\2\0142.txt","lab1\dataset\2\0142.txt","2"
"D:/PPLabs/lab1/dataset\2\0143.txt","lab1\dataset\2\0143.txt","2"
"D:/PPLabs/lab1/dataset\2\0144.txt","lab1\dataset\2\0144.txt","2"
"D:/PPLabs/lab1/dataset\2\0145.txt","lab1\dataset\2\0145.txt","2"
"D:/PPLabs/lab1/dataset\2\0146.txt","lab1\dataset\2\0146.txt","2"
"D:/PPLabs/lab1/dataset\2\0147.txt","lab1\dataset\2\0147.txt","2"
"D:/PPLabs/lab1/dataset\2\0148.txt","lab1\dataset\2\0148.txt","2"
"D:/PPLabs/lab1/dataset\2\0149.txt","lab1\dataset\2\0149.txt","2"
"D:/PPLabs/lab1/dataset\2\0150.txt","lab1\dataset\2\0150.txt","2"
"D:/PPLabs/lab1/dataset\2\0151.txt","lab1\dataset\2\0151.txt","2"
"D:/PPLabs/lab1/dataset\2\0152.txt","lab1\dataset\2\0152.txt","2"
"D:/PPLabs/lab1/dataset\2\0153.txt","lab1\dataset\2\0153.txt","2"
"D:/PPLabs/lab1/dataset\2\0154.txt","lab1\dataset\2\0154.txt","2"
"D:/PPLabs/lab1/dataset\2\0155.txt","lab1\dataset\2\0155.txt","2"
"D:/PPLabs/lab1/dataset\2\0156.txt","lab1\dataset\2\0156.txt","2"
"D:/PPLabs/lab1/dataset\2\0157.txt","lab1\dataset\2\0157.txt","2"
"D:/PPLabs/lab1/dataset\2\0158.txt","lab1\dataset\2\0158.txt","2"
"D:/PPLabs/lab1/dataset\2\0159.txt","lab1\dataset\2\0159.txt","2"
"D:/PPLabs/lab1/dataset\2\0160.txt","lab1\dataset\2\0160.txt","2"
"D:/PPLabs/lab1/dataset\2\0161.txt","lab1\dataset\2\0161.txt","2"
"D:/PPLabs/lab1/dataset\2\0162.txt","lab1\dataset\2\0162.txt","2"
"D:/PPLabs/lab1/dataset\2\0163.txt","lab1\dataset\2\0163.txt","2"
"D:/PPLabs/lab1/dataset\2\0164.txt","lab1\dataset\2\0164.txt","2"
"D:/PPLabs/lab1/dataset\2\0165.txt","lab1\dataset\2\0165.txt","2"
"D:/PPLabs/lab1/dataset\2\0166.txt","lab1\dataset\2\0166.txt","2"
"D:/PPLabs/lab1/dataset\2\0167.txt","lab1\dataset\2\0167.txt","2"
"D:/PPLabs/lab1/dataset\2\0168.txt","lab1\dataset\2\0168.txt","2"
"D:/PPLabs/lab1/dataset\2\0169.txt","lab1\dataset\2\0169.txt","2"
"D:/PPLabs/lab1/dataset\2\0170.txt","lab1\dataset\2\0170.txt","2"
"D:/PPLabs/lab1/dataset\2\0171.txt","lab1\dataset\2\0171.txt","2"
"D:/PPLabs/lab1/dataset\2\0172.txt","lab1\dataset\2\0172.txt","2"
"D:/PPLabs/lab1/dataset\2\0173.txt","lab1\dataset\2\0173.txt","2"
"D:/PPLabs/lab1/dataset\2\0174.txt","lab1\dataset\2\0174.txt","2"
"D:/PPLabs/lab1/dataset\2\0175.txt","lab1\dataset\2\0175.txt","2"
"D:/PPLabs/lab1/dataset\2\0176.txt","lab1\dataset\2\0176.txt","2"
"D:/PPLabs/lab1/dataset\2\0177.txt","lab1\dataset\2\0177.txt","2"
"D:/PPLabs/lab1/dataset\2\0178.txt","lab1\dataset\2\0178.txt","2"
"D:/PPLabs/lab1/dataset\2\0179.txt","lab1\dataset\2\0179.txt","2"
"D:/PPLabs/lab1/dataset\2\0180.txt","lab1\dataset\2\0180.txt","2"
"D:/PPLabs/lab1/dataset\2\0181.txt","lab1\dataset\2\0181.txt","2"
"D:/PPLabs/lab1/dataset\2\0182.txt","lab1\dataset\2\0182.txt","2"
"D:/PPLabs/lab1/dataset\2\0183.txt","lab1\dataset\2\0183.txt","2"
"D:/PPLabs/lab1/dataset\2\0184.txt","lab1\dataset\2\0184.txt","2"
"D:/PPLabs/lab1/dataset\2\0185.txt","lab1\dataset\2\0185.txt","2"
"D:/PPLabs/lab1/dataset\2\0186.txt","lab1\dataset\2\0186.txt","2"
"D:/PPLabs/lab1/dataset\2\0187.txt","lab1\dataset\2\0187.txt","2"
"D:/PPLabs/lab1/dataset\2\0188.txt","lab1\dataset\2\0188.txt","2"
"D:/PPLabs/lab1/dataset\2\0189.txt","lab1\dataset\2\0189.txt","2"
"D:/PPLabs/lab1/dataset\2\0190.txt","lab1\dataset\2\0190.txt","2"
"D:/PPLabs/lab1/dataset\2\0191.txt","lab1\dataset\2\0191.txt","2"
"D:/PPLabs/lab1/dataset\2\0192.txt","lab1\dataset\2\0192.txt","2"
"D:/PPLabs/lab1/dataset\2\0193.txt","lab1\dataset\2\0193.txt","2"
"D:/PPLabs/lab1/dataset\2\0194.txt","lab1\dataset\2\0194.txt","2"
"D:/PPLabs/lab1/dataset\2\0195.txt","lab1\dataset\2\0195.txt","2"
"D:/PPLabs/lab1/dataset\2\0196.txt","lab1\dataset\2\0196.txt","2"
"D:/PPLabs/lab1/dataset\2\0197.txt","lab1\dataset\2\0197.txt","2"
"D:/PPLabs/lab1/dataset\2\0198.txt","lab1\dataset\2\0198.txt","2"
