"Absolute Path","Relative Path","Label"
"D:/PPLabs/lab2/copy_dataset\1_0602.txt","lab2\copy_dataset\1_0602.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0603.txt","lab2\copy_dataset\1_0603.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0604.txt","lab2\copy_dataset\1_0604.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0605.txt","lab2\copy_dataset\1_0605.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0606.txt","lab2\copy_dataset\1_0606.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0607.txt","lab2\copy_dataset\1_0607.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0608.txt","lab2\copy_dataset\1_0608.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0609.txt","lab2\copy_dataset\1_0609.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0610.txt","lab2\copy_dataset\1_0610.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0611.txt","lab2\copy_dataset\1_0611.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0612.txt","lab2\copy_dataset\1_0612.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0613.txt","lab2\copy_dataset\1_0613.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0614.txt","lab2\copy_dataset\1_0614.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0615.txt","lab2\copy_dataset\1_0615.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0616.txt","lab2\copy_dataset\1_0616.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0617.txt","lab2\copy_dataset\1_0617.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0618.txt","lab2\copy_dataset\1_0618.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0619.txt","lab2\copy_dataset\1_0619.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0620.txt","lab2\copy_dataset\1_0620.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0621.txt","lab2\copy_dataset\1_0621.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0622.txt","lab2\copy_dataset\1_0622.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0623.txt","lab2\copy_dataset\1_0623.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0624.txt","lab2\copy_dataset\1_0624.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0625.txt","lab2\copy_dataset\1_0625.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0626.txt","lab2\copy_dataset\1_0626.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0627.txt","lab2\copy_dataset\1_0627.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0628.txt","lab2\copy_dataset\1_0628.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0629.txt","lab2\copy_dataset\1_0629.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0630.txt","lab2\copy_dataset\1_0630.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0631.txt","lab2\copy_dataset\1_0631.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0632.txt","lab2\copy_dataset\1_0632.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0633.txt","lab2\copy_dataset\1_0633.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0634.txt","lab2\copy_dataset\1_0634.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0635.txt","lab2\copy_dataset\1_0635.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0636.txt","lab2\copy_dataset\1_0636.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0637.txt","lab2\copy_dataset\1_0637.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0638.txt","lab2\copy_dataset\1_0638.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0639.txt","lab2\copy_dataset\1_0639.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0640.txt","lab2\copy_dataset\1_0640.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0641.txt","lab2\copy_dataset\1_0641.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0642.txt","lab2\copy_dataset\1_0642.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0643.txt","lab2\copy_dataset\1_0643.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0644.txt","lab2\copy_dataset\1_0644.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0645.txt","lab2\copy_dataset\1_0645.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0646.txt","lab2\copy_dataset\1_0646.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0647.txt","lab2\copy_dataset\1_0647.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0648.txt","lab2\copy_dataset\1_0648.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0649.txt","lab2\copy_dataset\1_0649.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0650.txt","lab2\copy_dataset\1_0650.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0651.txt","lab2\copy_dataset\1_0651.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0652.txt","lab2\copy_dataset\1_0652.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0653.txt","lab2\copy_dataset\1_0653.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0654.txt","lab2\copy_dataset\1_0654.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0655.txt","lab2\copy_dataset\1_0655.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0656.txt","lab2\copy_dataset\1_0656.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0657.txt","lab2\copy_dataset\1_0657.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0658.txt","lab2\copy_dataset\1_0658.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0659.txt","lab2\copy_dataset\1_0659.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0660.txt","lab2\copy_dataset\1_0660.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0661.txt","lab2\copy_dataset\1_0661.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0662.txt","lab2\copy_dataset\1_0662.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0663.txt","lab2\copy_dataset\1_0663.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0664.txt","lab2\copy_dataset\1_0664.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0665.txt","lab2\copy_dataset\1_0665.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0666.txt","lab2\copy_dataset\1_0666.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0667.txt","lab2\copy_dataset\1_0667.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0668.txt","lab2\copy_dataset\1_0668.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0669.txt","lab2\copy_dataset\1_0669.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0670.txt","lab2\copy_dataset\1_0670.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0671.txt","lab2\copy_dataset\1_0671.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0672.txt","lab2\copy_dataset\1_0672.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0673.txt","lab2\copy_dataset\1_0673.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0674.txt","lab2\copy_dataset\1_0674.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0675.txt","lab2\copy_dataset\1_0675.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0676.txt","lab2\copy_dataset\1_0676.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0677.txt","lab2\copy_dataset\1_0677.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0678.txt","lab2\copy_dataset\1_0678.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0679.txt","lab2\copy_dataset\1_0679.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0680.txt","lab2\copy_dataset\1_0680.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0681.txt","lab2\copy_dataset\1_0681.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0682.txt","lab2\copy_dataset\1_0682.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0683.txt","lab2\copy_dataset\1_0683.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0684.txt","lab2\copy_dataset\1_0684.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0685.txt","lab2\copy_dataset\1_0685.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0686.txt","lab2\copy_dataset\1_0686.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0687.txt","lab2\copy_dataset\1_0687.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0688.txt","lab2\copy_dataset\1_0688.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0689.txt","lab2\copy_dataset\1_0689.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0690.txt","lab2\copy_dataset\1_0690.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0691.txt","lab2\copy_dataset\1_0691.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0692.txt","lab2\copy_dataset\1_0692.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0693.txt","lab2\copy_dataset\1_0693.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0694.txt","lab2\copy_dataset\1_0694.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0695.txt","lab2\copy_dataset\1_0695.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0696.txt","lab2\copy_dataset\1_0696.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0697.txt","lab2\copy_dataset\1_0697.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0698.txt","lab2\copy_dataset\1_0698.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0699.txt","lab2\copy_dataset\1_0699.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0700.txt","lab2\copy_dataset\1_0700.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0701.txt","lab2\copy_dataset\1_0701.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0702.txt","lab2\copy_dataset\1_0702.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0703.txt","lab2\copy_dataset\1_0703.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0704.txt","lab2\copy_dataset\1_0704.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0705.txt","lab2\copy_dataset\1_0705.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0706.txt","lab2\copy_dataset\1_0706.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0707.txt","lab2\copy_dataset\1_0707.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0708.txt","lab2\copy_dataset\1_0708.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0709.txt","lab2\copy_dataset\1_0709.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0710.txt","lab2\copy_dataset\1_0710.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0711.txt","lab2\copy_dataset\1_0711.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0712.txt","lab2\copy_dataset\1_0712.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0713.txt","lab2\copy_dataset\1_0713.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0714.txt","lab2\copy_dataset\1_0714.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0715.txt","lab2\copy_dataset\1_0715.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0716.txt","lab2\copy_dataset\1_0716.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0717.txt","lab2\copy_dataset\1_0717.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0718.txt","lab2\copy_dataset\1_0718.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0719.txt","lab2\copy_dataset\1_0719.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0720.txt","lab2\copy_dataset\1_0720.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0721.txt","lab2\copy_dataset\1_0721.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0722.txt","lab2\copy_dataset\1_0722.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0723.txt","lab2\copy_dataset\1_0723.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0724.txt","lab2\copy_dataset\1_0724.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0725.txt","lab2\copy_dataset\1_0725.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0726.txt","lab2\copy_dataset\1_0726.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0727.txt","lab2\copy_dataset\1_0727.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0728.txt","lab2\copy_dataset\1_0728.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0729.txt","lab2\copy_dataset\1_0729.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0730.txt","lab2\copy_dataset\1_0730.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0731.txt","lab2\copy_dataset\1_0731.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0732.txt","lab2\copy_dataset\1_0732.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0733.txt","lab2\copy_dataset\1_0733.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0734.txt","lab2\copy_dataset\1_0734.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0735.txt","lab2\copy_dataset\1_0735.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0736.txt","lab2\copy_dataset\1_0736.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0737.txt","lab2\copy_dataset\1_0737.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0738.txt","lab2\copy_dataset\1_0738.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0739.txt","lab2\copy_dataset\1_0739.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0740.txt","lab2\copy_dataset\1_0740.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0741.txt","lab2\copy_dataset\1_0741.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0742.txt","lab2\copy_dataset\1_0742.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0743.txt","lab2\copy_dataset\1_0743.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0744.txt","lab2\copy_dataset\1_0744.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0745.txt","lab2\copy_dataset\1_0745.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0746.txt","lab2\copy_dataset\1_0746.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0747.txt","lab2\copy_dataset\1_0747.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0748.txt","lab2\copy_dataset\1_0748.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0749.txt","lab2\copy_dataset\1_0749.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0750.txt","lab2\copy_dataset\1_0750.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0751.txt","lab2\copy_dataset\1_0751.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0752.txt","lab2\copy_dataset\1_0752.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0753.txt","lab2\copy_dataset\1_0753.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0754.txt","lab2\copy_dataset\1_0754.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0755.txt","lab2\copy_dataset\1_0755.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0756.txt","lab2\copy_dataset\1_0756.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0757.txt","lab2\copy_dataset\1_0757.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0758.txt","lab2\copy_dataset\1_0758.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0759.txt","lab2\copy_dataset\1_0759.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0760.txt","lab2\copy_dataset\1_0760.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0761.txt","lab2\copy_dataset\1_0761.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0762.txt","lab2\copy_dataset\1_0762.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0763.txt","lab2\copy_dataset\1_0763.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0764.txt","lab2\copy_dataset\1_0764.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0765.txt","lab2\copy_dataset\1_0765.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0766.txt","lab2\copy_dataset\1_0766.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0767.txt","lab2\copy_dataset\1_0767.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0768.txt","lab2\copy_dataset\1_0768.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0769.txt","lab2\copy_dataset\1_0769.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0770.txt","lab2\copy_dataset\1_0770.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0771.txt","lab2\copy_dataset\1_0771.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0772.txt","lab2\copy_dataset\1_0772.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0773.txt","lab2\copy_dataset\1_0773.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0774.txt","lab2\copy_dataset\1_0774.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0775.txt","lab2\copy_dataset\1_0775.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0776.txt","lab2\copy_dataset\1_0776.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0777.txt","lab2\copy_dataset\1_0777.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0778.txt","lab2\copy_dataset\1_0778.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0779.txt","lab2\copy_dataset\1_0779.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0780.txt","lab2\copy_dataset\1_0780.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0781.txt","lab2\copy_dataset\1_0781.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0782.txt","lab2\copy_dataset\1_0782.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0783.txt","lab2\copy_dataset\1_0783.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0784.txt","lab2\copy_dataset\1_0784.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0785.txt","lab2\copy_dataset\1_0785.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0786.txt","lab2\copy_dataset\1_0786.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0787.txt","lab2\copy_dataset\1_0787.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0788.txt","lab2\copy_dataset\1_0788.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0789.txt","lab2\copy_dataset\1_0789.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0790.txt","lab2\copy_dataset\1_0790.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0791.txt","lab2\copy_dataset\1_0791.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0792.txt","lab2\copy_dataset\1_0792.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0793.txt","lab2\copy_dataset\1_0793.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0794.txt","lab2\copy_dataset\1_0794.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0795.txt","lab2\copy_dataset\1_0795.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0796.txt","lab2\copy_dataset\1_0796.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0797.txt","lab2\copy_dataset\1_0797.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0798.txt","lab2\copy_dataset\1_0798.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0799.txt","lab2\copy_dataset\1_0799.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0800.txt","lab2\copy_dataset\1_0800.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0801.txt","lab2\copy_dataset\1_0801.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0802.txt","lab2\copy_dataset\1_0802.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0803.txt","lab2\copy_dataset\1_0803.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0804.txt","lab2\copy_dataset\1_0804.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0805.txt","lab2\copy_dataset\1_0805.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0806.txt","lab2\copy_dataset\1_0806.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0807.txt","lab2\copy_dataset\1_0807.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0808.txt","lab2\copy_dataset\1_0808.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0809.txt","lab2\copy_dataset\1_0809.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0810.txt","lab2\copy_dataset\1_0810.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0811.txt","lab2\copy_dataset\1_0811.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0812.txt","lab2\copy_dataset\1_0812.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0813.txt","lab2\copy_dataset\1_0813.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0814.txt","lab2\copy_dataset\1_0814.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0815.txt","lab2\copy_dataset\1_0815.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0816.txt","lab2\copy_dataset\1_0816.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0817.txt","lab2\copy_dataset\1_0817.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0818.txt","lab2\copy_dataset\1_0818.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0819.txt","lab2\copy_dataset\1_0819.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0820.txt","lab2\copy_dataset\1_0820.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0821.txt","lab2\copy_dataset\1_0821.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0822.txt","lab2\copy_dataset\1_0822.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0823.txt","lab2\copy_dataset\1_0823.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0824.txt","lab2\copy_dataset\1_0824.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0825.txt","lab2\copy_dataset\1_0825.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0826.txt","lab2\copy_dataset\1_0826.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0827.txt","lab2\copy_dataset\1_0827.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0828.txt","lab2\copy_dataset\1_0828.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0829.txt","lab2\copy_dataset\1_0829.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0830.txt","lab2\copy_dataset\1_0830.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0831.txt","lab2\copy_dataset\1_0831.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0832.txt","lab2\copy_dataset\1_0832.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0833.txt","lab2\copy_dataset\1_0833.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0834.txt","lab2\copy_dataset\1_0834.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0835.txt","lab2\copy_dataset\1_0835.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0836.txt","lab2\copy_dataset\1_0836.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0837.txt","lab2\copy_dataset\1_0837.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0838.txt","lab2\copy_dataset\1_0838.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0839.txt","lab2\copy_dataset\1_0839.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0840.txt","lab2\copy_dataset\1_0840.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0841.txt","lab2\copy_dataset\1_0841.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0842.txt","lab2\copy_dataset\1_0842.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0843.txt","lab2\copy_dataset\1_0843.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0844.txt","lab2\copy_dataset\1_0844.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0845.txt","lab2\copy_dataset\1_0845.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0846.txt","lab2\copy_dataset\1_0846.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0847.txt","lab2\copy_dataset\1_0847.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0848.txt","lab2\copy_dataset\1_0848.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0849.txt","lab2\copy_dataset\1_0849.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0850.txt","lab2\copy_dataset\1_0850.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0851.txt","lab2\copy_dataset\1_0851.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0852.txt","lab2\copy_dataset\1_0852.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0853.txt","lab2\copy_dataset\1_0853.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0854.txt","lab2\copy_dataset\1_0854.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0855.txt","lab2\copy_dataset\1_0855.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0856.txt","lab2\copy_dataset\1_0856.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0857.txt","lab2\copy_dataset\1_0857.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0858.txt","lab2\copy_dataset\1_0858.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0859.txt","lab2\copy_dataset\1_0859.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0860.txt","lab2\copy_dataset\1_0860.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0861.txt","lab2\copy_dataset\1_0861.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0862.txt","lab2\copy_dataset\1_0862.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0863.txt","lab2\copy_dataset\1_0863.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0864.txt","lab2\copy_dataset\1_0864.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0865.txt","lab2\copy_dataset\1_0865.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0866.txt","lab2\copy_dataset\1_0866.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0867.txt","lab2\copy_dataset\1_0867.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0868.txt","lab2\copy_dataset\1_0868.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0869.txt","lab2\copy_dataset\1_0869.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0870.txt","lab2\copy_dataset\1_0870.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0871.txt","lab2\copy_dataset\1_0871.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0872.txt","lab2\copy_dataset\1_0872.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0873.txt","lab2\copy_dataset\1_0873.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0874.txt","lab2\copy_dataset\1_0874.txt","1"
"D:/PPLabs/lab2/copy_dataset\1_0875.txt","lab2\copy_dataset\1_0875.txt","1"
